"user_id","gender","married","has_children","age","perk_assigned"
"558506","F","true","true","56","free checked bag"
"558513","F","false","true","46","free hotel meal"
"558651","F","true","true","45","free checked bag"
"558659","F","true","false","44","exclusive discounts"
"558682","F","true","true","44","exclusive discounts"
"558774","F","true","false","45","exclusive discounts"
"558786","F","true","true","39","free cancellation fees"
"558838","F","false","false","39","free cancellation fees"
"558851","F","true","false","34","1 night free hotel with flight"
"558852","F","false","true","59","1 night free hotel with flight"
"558919","F","false","true","18","1 night free hotel with flight"
"558920","F","false","false","45","free cancellation fees"
"558966","F","true","true","44","free hotel meal"
"558987","M","false","false","47","free checked bag"
"558988","F","true","false","63","exclusive discounts"
"559068","F","true","false","37","free checked bag"
"559071","F","false","true","40","exclusive discounts"
"559093","M","true","false","43","free cancellation fees"
"559094","F","true","true","52","1 night free hotel with flight"
"559107","M","true","true","51","exclusive discounts"
"559112","F","false","true","44","free checked bag"
"559146","F","true","true","35","free cancellation fees"
"559148","F","true","false","53","free checked bag"
"559164","M","false","false","44","free checked bag"
"559176","F","true","true","65","exclusive discounts"
"559194","F","true","false","60","free hotel meal"
"559211","F","true","true","43","free cancellation fees"
"559226","F","true","true","39","exclusive discounts"
"559228","M","false","false","58","free checked bag"
"559266","F","false","false","50","free hotel meal"
"559277","F","false","false","30","free cancellation fees"
"559324","F","false","false","51","free cancellation fees"
"559345","F","false","false","39","exclusive discounts"
"559368","F","false","true","48","free checked bag"
"559407","F","true","false","54","free cancellation fees"
"559432","F","false","true","18","free checked bag"
"559441","F","true","false","67","free checked bag"
"559461","F","true","true","25","1 night free hotel with flight"
"559464","F","false","false","37","free checked bag"
"559465","F","false","false","18","1 night free hotel with flight"
"559468","F","false","false","30","free checked bag"
"559469","F","false","true","43","free cancellation fees"
"559473","F","false","false","42","exclusive discounts"
"559520","F","false","false","31","exclusive discounts"
"559537","M","true","true","55","free checked bag"
"559547","F","true","false","69","1 night free hotel with flight"
"559661","F","false","false","22","free checked bag"
"559695","F","true","true","56","free checked bag"
"559712","F","false","false","41","free checked bag"
"559758","F","true","true","48","1 night free hotel with flight"
"559772","F","false","false","47","free cancellation fees"
"559775","F","true","false","47","free checked bag"
"559782","F","false","false","40","free cancellation fees"
"559787","F","true","false","52","1 night free hotel with flight"
"559794","F","true","false","39","free cancellation fees"
"559832","F","false","false","20","1 night free hotel with flight"
"559834","F","true","true","51","free checked bag"
"559846","F","true","true","58","exclusive discounts"
"559863","F","false","false","34","free hotel meal"
"559901","F","false","false","37","free cancellation fees"
"559918","F","false","false","43","free checked bag"
"559936","F","true","false","56","exclusive discounts"
"559981","F","false","false","45","free cancellation fees"
"559995","F","true","false","51","free checked bag"
"560015","F","false","false","18","free checked bag"
"560035","F","false","false","51","free checked bag"
"560065","F","true","false","50","exclusive discounts"
"560078","F","true","false","56","free checked bag"
"560085","F","true","true","47","free cancellation fees"
"560090","F","false","false","30","free cancellation fees"
"560125","M","false","false","43","free hotel meal"
"560175","F","false","false","33","exclusive discounts"
"560195","F","false","false","43","free cancellation fees"
"560213","F","true","true","50","free checked bag"
"560245","F","false","true","44","1 night free hotel with flight"
"560257","F","true","true","56","1 night free hotel with flight"
"560273","M","true","false","58","free hotel meal"
"560279","F","false","false","67","1 night free hotel with flight"
"560291","F","true","false","47","free checked bag"
"560341","F","true","true","48","free hotel meal"
"560362","F","false","false","45","free checked bag"
"560367","F","false","false","43","free cancellation fees"
"560374","F","true","false","45","free cancellation fees"
"560433","F","false","false","27","1 night free hotel with flight"
"560468","F","true","true","42","free cancellation fees"
"560478","F","true","false","42","free hotel meal"
"560495","F","true","false","68","1 night free hotel with flight"
"560497","F","true","false","43","exclusive discounts"
"560508","F","false","false","54","exclusive discounts"
"560511","F","true","false","39","free cancellation fees"
"560519","F","false","false","52","free hotel meal"
"560529","F","false","false","18","1 night free hotel with flight"
"560627","F","false","false","42","1 night free hotel with flight"
"560672","F","false","false","33","free cancellation fees"
"560680","F","true","true","49","free checked bag"
"560723","F","true","false","48","1 night free hotel with flight"
"560733","F","true","false","53","free checked bag"
"560739","F","true","true","37","1 night free hotel with flight"
"560747","F","true","false","43","free cancellation fees"
"560796","F","true","false","39","free checked bag"
"560803","F","true","false","45","free cancellation fees"
"560854","F","true","true","38","free checked bag"
"560870","M","true","false","55","free hotel meal"
"560888","F","false","false","50","free hotel meal"
"560897","F","false","false","54","free checked bag"
"560915","F","false","false","18","free checked bag"
"560929","F","true","true","29","free checked bag"
"560948","F","false","false","25","1 night free hotel with flight"
"560949","F","false","false","39","free checked bag"
"560978","F","false","true","18","1 night free hotel with flight"
"560991","F","true","true","54","free cancellation fees"
"561013","F","true","false","43","free cancellation fees"
"561031","F","false","false","36","free cancellation fees"
"561033","F","true","true","54","free checked bag"
"561037","F","false","false","39","free checked bag"
"561044","F","false","false","68","1 night free hotel with flight"
"561054","M","false","false","26","free checked bag"
"561156","F","true","false","78","1 night free hotel with flight"
"561201","F","true","true","60","free cancellation fees"
"561243","F","false","false","45","free cancellation fees"
"561288","F","false","true","48","1 night free hotel with flight"
"561326","F","false","false","38","free checked bag"
"561331","F","false","true","42","free hotel meal"
"561333","F","false","false","33","1 night free hotel with flight"
"561339","M","true","true","43","free checked bag"
